date,visit.num,cover,burn,point,lat,lon,start,end,wind,weather,species,a.v,dist,in.flight,invaded,ky.blue,cheat,brome
6/5/2016,1,F,H,409,42.667184,103.529382,5:34,5:39,2,clear,weme,a,2,0,,,,
6/5/2016,1,F,H,409,42.667184,103.529382,5:34,5:39,2,clear,brbl,v,3,1,,,,
6/5/2016,1,F,H,409,42.667184,103.529382,5:34,5:39,2,clear,brbl,v,1,1,,,,
6/5/2016,1,F,H,409,42.667184,103.529382,5:34,5:39,2,clear,modo,a,4,0,,,,
6/5/2016,1,F,H,409,42.667184,103.529382,5:34,5:39,2,clear,spto,a,4,0,,,,
6/5/2016,1,F,H,409,42.667184,103.529382,5:34,5:39,2,clear,rowr,a,4,0,,,,
6/5/2016,1,F,M,413,42.667896,103.5307,5:46,5:51,3,clear,weme,a,2,0,,,,
6/5/2016,1,F,M,413,42.667896,103.5307,5:46,5:51,3,clear,ysfl,v,1,0,,,,
6/5/2016,1,F,M,413,42.667896,103.5307,5:46,5:51,3,clear,howr,a,2,0,,,,
6/5/2016,1,F,M,413,42.667896,103.5307,5:46,5:51,3,clear,modo,a,4,0,,,,
6/5/2016,1,F,L,412,42.668699,103.532249,6:04,6:09,2,clear,weme,a,3,0,,,,
6/5/2016,1,F,L,412,42.668699,103.532249,6:04,6:09,2,clear,bhco,a,2,0,,,,
6/5/2016,1,F,L,412,42.668699,103.532249,6:04,6:09,2,clear,ysfl,v,2,0,,,,
6/5/2016,1,F,L,412,42.668699,103.532249,6:04,6:09,2,clear,rhwo,a,3,0,,,,
6/5/2016,1,F,L,412,42.668699,103.532249,6:04,6:09,2,clear,hawo,v,2,0,,,,
6/5/2016,1,F,L,412,42.668699,103.532249,6:04,6:09,2,clear,bggn,a,2,0,,,,
6/5/2016,1,F,L,412,42.668699,103.532249,6:04,6:09,2,clear,spto,a,4,0,,,,
6/5/2016,1,F,H,411,42.670314,103.531406,6:17,6:22,1,clear,bhco,a,2,0,,,,
6/5/2016,1,F,H,411,42.670314,103.531406,6:17,6:22,1,clear,weme,a,3,0,,,,
6/5/2016,1,F,H,411,42.670314,103.531406,6:17,6:22,1,clear,brth,a,2,0,,,,
6/5/2016,1,F,H,411,42.670314,103.531406,6:17,6:22,1,clear,ysfl,v,3,0,,,,
6/5/2016,1,F,H,411,42.670314,103.531406,6:17,6:22,1,clear,howr,a,4,0,,,,
6/5/2016,1,F,H,411,42.670314,103.531406,6:17,6:22,1,clear,modo,a,4,0,,,,
6/5/2016,1,F,H,408,42.669496,103.528751,6:33,6:38,1,clear,rowr,a,2,0,,,,
6/5/2016,1,F,H,408,42.669496,103.528751,6:33,6:38,1,clear,weme,a,3,0,,,,
6/5/2016,1,F,H,408,42.669496,103.528751,6:33,6:38,1,clear,bbma,v,3,0,,,,
6/5/2016,1,F,H,408,42.669496,103.528751,6:33,6:38,1,clear,howr,a,4,0,,,,
6/5/2016,1,F,H,408,42.669496,103.528751,6:33,6:38,1,clear,bhco,a,4,0,,,,
6/5/2016,1,G,B,421,42.671325,103.522496,6:53,6:58,1,clear,weme,a,2,0,,,,
6/5/2016,1,G,B,421,42.671325,103.522496,6:53,6:58,1,clear,brth,a,4,0,,,,
6/5/2016,1,G,B,420,42.663862,103.542053,7:41,7:46,3,clear,weme,a,2,0,,,,
6/5/2016,1,G,B,420,42.663862,103.542053,7:41,7:46,3,clear,modo,v,2,0,,,,
6/5/2016,1,G,B,420,42.663862,103.542053,7:41,7:46,3,clear,modo,a,4,0,,,,
6/5/2016,1,G,B,416,42.664651,103.540742,7:50,7:55,3,clear,weme,a,2,0,,,,
6/5/2016,1,F,L,422,42.662812,103.551602,8:08,8:13,3,clear,bhco,v,2,0,,,,
6/5/2016,1,F,L,422,42.662812,103.551602,8:08,8:13,3,clear,chsp,a,3,0,,,,
6/5/2016,1,F,L,422,42.662812,103.551602,8:08,8:13,3,clear,weme,a,4,0,,,,
6/5/2016,1,F,M,414,42.651511,103.548854,8:36,8:41,2,clear,bggn,v,2,0,,,,
6/5/2016,1,F,M,414,42.651511,103.548854,8:36,8:41,2,clear,bggn,v,2,0,,,,
6/5/2016,1,F,M,414,42.651511,103.548854,8:36,8:41,2,clear,weme,a,3,0,,,,
6/5/2016,1,F,M,414,42.651511,103.548854,8:36,8:41,2,clear,weme,a,2,0,,,,
6/5/2016,1,F,M,414,42.651511,103.548854,8:36,8:41,2,clear,bcch,v,2,0,,,,
6/5/2016,1,F,M,414,42.651511,103.548854,8:36,8:41,2,clear,ysfl,a,3,0,,,,
6/5/2016,1,F,M,414,42.651511,103.548854,8:36,8:41,2,clear,oror,v,1,0,,,,
6/5/2016,1,F,M,414,42.651511,103.548854,8:36,8:41,2,clear,oror,v,1,0,,,,
6/5/2016,1,F,M,414,42.651511,103.548854,8:36,8:41,2,clear,wwpe,v,1,0,,,,
6/5/2016,1,G,B,415,42.650562,103.546482,8:53,8:58,3,clear,caki,a,2,0,,,,
6/5/2016,1,G,B,415,42.650562,103.546482,8:53,8:58,3,clear,howr,a,3,0,,,,
6/5/2016,1,G,B,415,42.650562,103.546482,8:53,8:58,3,clear,weme,a,3,0,,,,
6/5/2016,1,G,B,415,42.650562,103.546482,8:53,8:58,3,clear,amgo,v,1,0,,,,
6/5/2016,1,G,B,415,42.650562,103.546482,8:53,8:58,3,clear,amgo,v,1,0,,,,
6/5/2016,1,G,B,415,42.650562,103.546482,8:53,8:58,3,clear,rowr,a,4,0,,,,
6/5/2016,1,G,B,415,42.650562,103.546482,8:53,8:58,3,clear,spto,a,4,0,,,,
6/5/2016,1,F,M,216,42.644161,103.543212,9:28,9:32,3,clear,howr,a,2,0,,,,
6/5/2016,1,F,M,216,42.644161,103.543212,9:28,9:32,3,clear,wwpe,v,3,0,,,,
6/5/2016,1,F,M,216,42.644161,103.543212,9:28,9:32,3,clear,amgo,v,2,0,,,,
6/5/2016,1,F,M,216,42.644161,103.543212,9:28,9:32,3,clear,amgo,v,2,0,,,,
6/5/2016,1,F,M,216,42.644161,103.543212,9:28,9:32,3,clear,amgo,v,1,0,,,,
6/5/2016,1,F,M,216,42.644161,103.543212,9:28,9:32,3,clear,lasp,v,1,0,,,,
6/5/2016,1,F,M,216,42.644161,103.543212,9:28,9:32,3,clear,coni,a,4,0,,,,
6/5/2016,1,F,M,216,42.644161,103.543212,9:28,9:32,3,clear,modo,a,4,0,,,,
6/5/2016,1,F,L,423,42.642149,103.545999,9:49,9:54,2,clear,weme,a,2,0,,,,
6/5/2016,1,F,L,423,42.642149,103.545999,9:49,9:54,2,clear,rowr,a,3,0,,,,
6/5/2016,1,F,L,423,42.642149,103.545999,9:49,9:54,2,clear,howr,a,2,0,,,,
6/5/2016,1,F,L,423,42.642149,103.545999,9:49,9:54,2,clear,lasp,a,3,0,,,,
6/5/2016,1,F,L,423,42.642149,103.545999,9:49,9:54,2,clear,amgo,v,3,0,,,,
6/5/2016,1,F,L,423,42.642149,103.545999,9:49,9:54,2,clear,buor,v,2,0,,,,
6/6/2016,1,G,U,424,42.67561,103.47732,4:42,4:47,1,partly.cloud,weme,a,1,0,,,,
6/6/2016,1,G,U,424,42.67561,103.47732,4:42,4:47,1,partly.cloud,modo,a,4,0,,,,
6/6/2016,1,G,U,424,42.67561,103.47732,4:42,4:47,1,partly.cloud,amro,a,4,0,,,,
6/6/2016,1,G,U,424,42.67561,103.47732,4:42,4:47,1,partly.cloud,oror,a,4,0,,,,
6/6/2016,2,G,U,51,42.6775,103.47418,4:55,5:00,1,partly.cloud,grsp,a,2,0,,,,
6/6/2016,2,G,U,51,42.6775,103.47418,4:55,5:00,1,partly.cloud,weme,a,1,0,,,,
6/6/2016,2,G,U,51,42.6775,103.47418,4:55,5:00,1,partly.cloud,modo,v,1,1,,,,
6/6/2016,1,G,U,405,42.67912,103.4773,5:06,5:11,1,partly.cloud,weme,a,2,0,,,,
6/6/2016,1,G,U,405,42.67912,103.4773,5:06,5:11,1,partly.cloud,grsp,a,1,0,,,,
6/6/2016,1,G,U,307,42.67927,103.48444,5:22,5:27,1,partly.cloud,weme,a,2,0,,,,
6/6/2016,1,G,U,307,42.67927,103.48444,5:22,5:27,1,partly.cloud,grsp,a,2,0,,,,
6/6/2016,1,G,U,307,42.67927,103.48444,5:22,5:27,1,partly.cloud,modo,v,1,0,,,,
6/6/2016,1,G,U,307,42.67927,103.48444,5:22,5:27,1,partly.cloud,turk,a,4,0,,,,
6/6/2016,1,G,U,406,42.68313,103.48404,5:37,5:42,1,clear,grsp,a,2,0,,,,
6/6/2016,1,G,U,406,42.68313,103.48404,5:37,5:42,1,clear,weme,a,2,0,,,,
6/6/2016,1,G,U,406,42.68313,103.48404,5:37,5:42,1,clear,howr,a,4,0,,,,
6/6/2016,1,G,U,406,42.68313,103.48404,5:37,5:42,1,clear,yewa,a,4,0,,,,
6/6/2016,1,G,U,406,42.68313,103.48404,5:37,5:42,1,clear,turk,a,4,0,,,,
6/6/2016,1,G,U,406,42.68313,103.48404,5:37,5:42,1,clear,amcr,a,4,0,,,,
6/6/2016,1,F,U,402,42.68912,103.46947,6:16,6:21,4,clear,amcr,a,3,0,,,,
6/6/2016,1,F,U,402,42.68912,103.46947,6:16,6:21,4,clear,auwa,a,2,0,,,,
6/6/2016,1,F,U,401,42.69042,103.46363,6:48,6:53,3,clear,amgo,a,3,0,,,,
6/6/2016,1,F,U,401,42.69042,103.46363,6:48,6:53,3,clear,chsp,a,2,0,,,,
6/6/2016,1,F,U,401,42.69042,103.46363,6:48,6:53,3,clear,bcch,a,2,0,,,,
6/6/2016,1,F,U,401,42.69042,103.46363,6:48,6:53,3,clear,coni,a,3,0,,,,
6/6/2016,1,F,U,401,42.69042,103.46363,6:48,6:53,3,clear,swallow,v,1,1,,,,
6/6/2016,1,F,U,401,42.69042,103.46363,6:48,6:53,3,clear,swallow,v,1,1,,,,
6/6/2016,1,F,U,401,42.69042,103.46363,6:48,6:53,3,clear,wbnu,a,4,0,,,,
6/6/2016,1,F,U,401,42.69042,103.46363,6:48,6:53,3,clear,howr,a,4,0,,,,
6/6/2016,1,F,U,403,42.68843,103.45767,7:13,7:18,3,clear,amcr,a,3,0,,,,
6/6/2016,1,F,U,403,42.68843,103.45767,7:13,7:18,3,clear,auwa,a,3,0,,,,
6/6/2016,1,F,U,403,42.68843,103.45767,7:13,7:18,3,clear,chsp,a,3,0,,,,
6/6/2016,1,F,U,403,42.68843,103.45767,7:13,7:18,3,clear,bhco,a,2,0,,,,
6/6/2016,1,F,U,403,42.68843,103.45767,7:13,7:18,3,clear,spto,a,3,0,,,,
6/6/2016,1,F,U,403,42.68843,103.45767,7:13,7:18,3,clear,coni,a,4,0,,,,
6/6/2016,1,F,U,403,42.68843,103.45767,7:13,7:18,3,clear,modo,v,1,1,,,,
6/6/2016,1,F,U,403,42.68843,103.45767,7:13,7:18,3,clear,bcch,a,2,0,,,,
6/6/2016,1,F,U,303,42.68674,103.45999,7:35,7:40,2,clear,bcch,v,1,0,,,,
6/6/2016,1,F,U,303,42.68674,103.45999,7:35,7:40,2,clear,amgo,a,2,0,,,,
6/6/2016,1,F,U,303,42.68674,103.45999,7:35,7:40,2,clear,bhco,a,3,0,,,,
6/6/2016,1,F,U,303,42.68674,103.45999,7:35,7:40,2,clear,coni,a,4,0,,,,
6/6/2016,1,F,M,419,42.6579,103.51293,8:45,8:50,4,clear,weme,a,2,0,,,,
6/6/2016,1,F,M,419,42.6579,103.51293,8:45,8:50,4,clear,lasp,v,1,0,,,,
6/6/2016,1,F,M,419,42.6579,103.51293,8:45,8:50,4,clear,bhco,v,1,1,,,,
6/6/2016,1,F,M,419,42.6579,103.51293,8:45,8:50,4,clear,rowr,a,3,0,,,,
6/6/2016,1,F,M,419,42.6579,103.51293,8:45,8:50,4,clear,kestrel,v,1,1,,,,
6/6/2016,1,F,L,417R,42.6578,103.51782,9:12,9:17,3,clear,auwa,a,2,0,,,,
6/6/2016,1,F,L,417R,42.6578,103.51782,9:12,9:17,3,clear,chsp,a,3,0,,,,
6/6/2016,1,F,L,417R,42.6578,103.51782,9:12,9:17,3,clear,weme,a,3,0,,,,
6/6/2016,1,F,L,417R,42.6578,103.51782,9:12,9:17,3,clear,mobl,a,3,0,,,,
6/6/2016,1,F,L,417R,42.6578,103.51782,9:12,9:17,3,clear,tuvu,v,1,1,,,,
6/6/2016,1,F,L,209,42.65776,103.5441,10:00,10:05,3,clear,rowr,a,3,0,,,,
6/6/2016,1,F,L,209,42.65776,103.5441,10:00,10:05,3,clear,weme,v,2,0,,,,
6/7/2016,2,F,H,410,,,5:05,5:10,4,clear,lasp,a,2,0,,,,
6/7/2016,2,F,H,410,,,5:05,5:10,4,clear,weme,a,3,0,,,,
6/7/2016,2,F,H,410,,,5:05,5:10,4,clear,oror,a,4,0,,,,
6/7/2016,2,F,H,410,,,5:05,5:10,4,clear,howr,a,4,0,,,,
6/7/2016,2,F,H,409,,,5:22,5:27,3,clear,weme,a,2,0,,,,
6/7/2016,2,F,H,409,,,5:22,5:27,3,clear,rowr,a,3,0,,,,
6/7/2016,2,F,M,413,,,5:33,5:38,3,clear,weme,a,2,0,,,,
6/7/2016,2,F,M,413,,,5:33,5:38,3,clear,bhco,a,2,0,,,,
6/7/2016,2,F,M,413,,,5:33,5:38,3,clear,spto,a,2,0,,,,
6/7/2016,2,F,M,413,,,5:33,5:38,3,clear,howr,a,4,0,,,,
6/7/2016,2,F,M,413,,,5:33,5:38,3,clear,eaki,a,4,0,,,,
6/7/2016,2,F,L,412,,,5:45,5:50,3,clear,spto,a,2,0,,,,
6/7/2016,2,F,L,412,,,5:45,5:50,3,clear,howr,a,2,0,,,,
6/7/2016,2,F,L,412,,,5:45,5:50,3,clear,weme,a,2,0,,,,
6/7/2016,2,F,L,412,,,5:45,5:50,3,clear,eaki,v,1,0,,,,
6/7/2016,2,F,L,412,,,5:45,5:50,3,clear,eaki,v,1,0,,,,
6/7/2016,2,F,L,412,,,5:45,5:50,3,clear,bggn,a,2,0,,,,
6/7/2016,2,F,L,412,,,5:45,5:50,3,clear,amgo,v,1,0,,,,
6/7/2016,2,F,L,412,,,5:45,5:50,3,clear,rowr,a,4,0,,,,
6/7/2016,2,F,H,411,,,5:58,6:03,2,clear,weme,v,1,0,,,,
6/7/2016,2,F,H,411,,,5:58,6:03,2,clear,brth,a,2,0,,,,
6/7/2016,2,F,H,411,,,5:58,6:03,2,clear,ysfl,v,1,0,,,,
6/7/2016,2,F,H,411,,,5:58,6:03,2,clear,bbma,v,3,1,,,,
6/7/2016,2,F,H,411,,,5:58,6:03,2,clear,bhco,v,2,1,,,,
6/7/2016,2,F,H,408,,,6:13,6:18,2,clear,modo,v,2,1,,,,
6/7/2016,2,F,H,408,,,6:13,6:18,2,clear,bbma,v,3,0,,,,
6/7/2016,2,F,H,408,,,6:13,6:18,2,clear,weme,a,3,0,,,,
6/7/2016,2,F,H,408,,,6:13,6:18,2,clear,weme,a,2,0,,,,
6/7/2016,2,F,H,408,,,6:13,6:18,2,clear,bhco,v,1,1,,,,
6/7/2016,2,F,H,408,,,6:13,6:18,2,clear,howr,a,4,0,,,,
6/7/2016,2,G,B,421,,,6:34,6:39,2,clear,weme,a,2,0,,,,
6/7/2016,2,G,B,421,,,6:34,6:39,2,clear,rowr,a,4,0,,,,
6/7/2016,2,G,B,421,,,6:34,6:39,2,clear,modo,a,4,0,,,,
6/7/2016,2,G,B,420,,,7:18,7:23,4,clear,weme,a,2,0,,,,
6/7/2016,2,G,B,420,,,7:18,7:23,4,clear,modo,a,4,0,,,,
6/7/2016,2,G,B,416,,,7:27,7:32,4,clear,weme,a,2,0,,,,
6/7/2016,2,G,B,416,,,7:27,7:32,4,clear,modo,v,1,1,,,,
6/7/2016,2,G,B,416,,,7:27,7:32,4,clear,rowr,a,3,0,,,,
6/7/2016,2,F,M,414,,,7:54,7:59,3,clear,spto,a,2,0,,,,
6/7/2016,2,F,M,414,,,7:54,7:59,3,clear,weme,a,2,0,,,,
6/7/2016,2,F,M,414,,,7:54,7:59,3,clear,caki,v,1,0,,,,
6/7/2016,2,F,M,414,,,7:54,7:59,3,clear,eabl,a,3,0,,,,
6/7/2016,2,F,M,414,,,7:54,7:59,3,clear,wwpe,v,1,0,,,,
6/7/2016,2,F,M,414,,,7:54,7:59,3,clear,yewa,a,4,0,,,,
6/7/2016,2,F,M,414,,,7:54,7:59,3,clear,bcch,a,4,0,,,,
6/7/2016,2,G,B,415,,,8:07,8:11,4,clear,weme,a,2,0,,,,
6/7/2016,2,G,B,415,,,8:07,8:11,4,clear,caki,v,1,0,,,,
6/7/2016,2,G,B,415,,,8:07,8:11,4,clear,rowr,v,2,0,,,,
6/7/2016,2,G,B,415,,,8:07,8:11,4,clear,spto,a,4,0,,,,
6/7/2016,2,G,B,415,,,8:07,8:11,4,clear,wwpe,a,4,0,,,,
6/7/2016,2,F,M,216,,,8:34,8:39,4,clear,caki,v,1,0,,,,
6/7/2016,2,F,M,216,,,8:34,8:39,4,clear,howr,a,2,0,,,,
6/7/2016,2,F,M,216,,,8:34,8:39,4,clear,bhco,a,2,0,,,,
6/7/2016,2,F,M,216,,,8:34,8:39,4,clear,coni,a,4,0,,,,
6/7/2016,2,F,M,216,,,8:34,8:39,4,clear,spto,a,4,0,,,,
6/7/2016,2,F,M,216,,,8:34,8:39,4,clear,modo,a,4,0,,,,
6/7/2016,2,F,L,423,,,8:56,9:01,4,clear,wwpe,v,1,0,,,,
6/7/2016,2,F,L,423,,,8:56,9:01,4,clear,modo,v,2,0,,,,
6/7/2016,2,F,L,423,,,8:56,9:01,4,clear,howr,a,3,0,,,,
6/7/2016,2,F,L,423,,,8:56,9:01,4,clear,weme,a,3,0,,,,
6/7/2016,2,F,L,423,,,8:56,9:01,4,clear,bhco,v,3,0,,,,
6/7/2016,2,F,L,423,,,8:56,9:01,4,clear,amgo,v,2,0,,,,
6/7/2016,2,F,L,423,,,8:56,9:01,4,clear,buor,v,2,0,,,,
6/8/2016,2,F,U,402,,,4:56,5:01,2,clear,auwa,a,2,0,,,,
6/8/2016,2,F,U,402,,,4:56,5:01,2,clear,bcch,a,2,0,,,,
6/8/2016,2,F,U,402,,,4:56,5:01,2,clear,amgo,v,1,1,,,,
6/8/2016,2,F,U,402,,,4:56,5:01,2,clear,amcr,a,4,0,,,,
6/8/2016,2,F,U,401,,,5:27,5:32,2,clear,bcch,a,3,0,,,,
6/8/2016,2,F,U,401,,,5:27,5:32,2,clear,plvi,a,2,0,,,,
6/8/2016,2,F,U,401,,,5:27,5:32,2,clear,chsp,a,2,0,,,,
6/8/2016,2,F,U,401,,,5:27,5:32,2,clear,howr,a,2,0,,,,
6/8/2016,2,F,U,401,,,5:27,5:32,2,clear,mobl,a,2,0,,,,
6/8/2016,2,F,U,401,,,5:27,5:32,2,clear,wwpe,a,4,0,,,,
6/8/2016,2,F,U,401,,,5:27,5:32,2,clear,oven,a,4,0,,,,
6/8/2016,2,F,U,403,,,5:51,5:56,3,clear,auwa,a,2,0,,,,
6/8/2016,2,F,U,403,,,5:51,5:56,3,clear,amgo,v,1,0,,,,
6/8/2016,2,F,U,403,,,5:51,5:56,3,clear,amcr,v,3,1,,,,
6/8/2016,2,F,U,403,,,5:51,5:56,3,clear,bcch,v,1,0,,,,
6/8/2016,2,F,U,403,,,5:51,5:56,3,clear,pynu,v,1,0,,,,
6/8/2016,2,F,U,303,,,6:08,6:13,2,clear,bhco,a,2,0,,,,
6/8/2016,2,F,U,303,,,6:08,6:13,2,clear,oven,a,3,0,,,,
6/8/2016,2,F,U,303,,,6:08,6:13,2,clear,amcr,a,3,0,,,,
6/8/2016,2,F,U,303,,,6:08,6:13,2,clear,bcch,a,3,0,,,,
6/8/2016,2,F,U,303,,,6:08,6:13,2,clear,auwa,a,3,0,,,,
6/8/2016,2,F,U,303,,,6:08,6:13,2,clear,spto,a,4,0,,,,
6/8/2016,2,F,U,303,,,6:08,6:13,2,clear,modo,a,4,0,,,,
6/8/2016,2,G,U,405,,,6:48,6:53,3,clear,weme,a,1,0,,,,
6/8/2016,2,G,U,405,,,6:48,6:53,3,clear,grsp,a,1,0,,,,
6/8/2016,2,G,U,424,,,7:01,7:06,2,clear,weme,a,2,0,,,,
6/8/2016,2,G,U,424,,,7:01,7:06,2,clear,rtha,v,4,1,,,,
6/8/2016,2,G,U,424,,,7:01,7:06,2,clear,eaki,v,4,1,,,,
6/8/2016,2,G,U,424,,,7:01,7:06,2,clear,amro,a,4,0,,,,
6/8/2016,2,G,U,424,,,7:01,7:06,2,clear,eaph,a,4,0,,,,
6/8/2016,2,G,U,307,,,7:16,7:21,2,clear,weme,v,1,0,,,,
6/8/2016,2,G,U,307,,,7:16,7:21,2,clear,grsp,a,1,0,,,,
6/8/2016,2,G,U,307,,,7:16,7:21,2,clear,yewa,a,4,0,,,,
6/8/2016,2,F,M,419,,,8:02,8:07,3,clear,amgo,v,2,0,,,,
6/8/2016,2,F,M,419,,,8:02,8:07,3,clear,weme,a,2,0,,,,
6/8/2016,2,F,M,419,,,8:02,8:07,3,clear,weta,a,3,0,,,,
6/8/2016,2,F,M,419,,,8:02,8:07,3,clear,chsp,a,3,0,,,,
6/8/2016,2,F,M,419,,,8:02,8:07,3,clear,spto,a,4,0,,,,
6/8/2016,2,F,L,417R,,,8:12,8:17,2,clear,mobl,v,1,0,,,,
6/8/2016,2,F,L,417R,,,8:12,8:17,2,clear,wwpe,v,1,0,,,,
6/8/2016,2,F,L,417R,,,8:12,8:17,2,clear,auwa,a,2,0,,,,
6/8/2016,2,F,L,417R,,,8:12,8:17,2,clear,chsp,a,2,0,,,,
6/8/2016,2,F,L,417R,,,8:12,8:17,2,clear,bhco,v,1,0,,,,
6/8/2016,2,F,L,417R,,,8:12,8:17,2,clear,weme,a,4,0,,,,
6/8/2016,2,F,L,417R,,,8:12,8:17,2,clear,modo,a,4,0,,,,
6/8/2016,2,F,L,209,,,9:03,9:08,3,clear,weme,a,2,0,,,,
6/8/2016,2,F,L,209,,,9:03,9:08,3,clear,rowr,a,2,0,,,,
6/8/2016,2,F,L,422,,,9:26,9:31,2,clear,weme,a,2,0,,,,
6/8/2016,2,F,L,422,,,9:26,9:31,2,clear,rowr,a,2,0,,,,
6/8/2016,2,F,L,422,,,9:26,9:31,2,clear,ysfl,a,2,0,,,,
6/8/2016,2,F,L,422,,,9:26,9:31,2,clear,bhco,v,2,0,,,,
6/8/2016,2,F,L,422,,,9:26,9:31,2,clear,bggn,a,3,0,,,,
6/8/2016,2,F,L,422,,,9:26,9:31,2,clear,wwpe,a,4,0,,,,
6/8/2016,2,F,L,422,,,9:26,9:31,2,clear,modo,a,4,0,,,,
